token_id,title
1715,"Gnome-Mobile, The (1967)"
1716,"Great Mouse Detective, The (1986)"
1717,"Happiest Millionaire, The (1967)"
1718,Herbie Goes Bananas (1980)
1719,Herbie Goes to Monte Carlo (1977)
1720,Hocus Pocus (1993)
1721,"Honey, I Blew Up the Kid (1992)"
1722,"Honey, I Shrunk the Kids (1989)"
1723,Hot Lead and Cold Feet (1978)
1724,In Search of the Castaways (1962)
1725,"Incredible Journey, The (1963)"
1726,"Negotiator, The (1998)"
1727,"Parent Trap, The (1998)"
1728,BASEketball (1998)
1729,Full Tilt Boogie (1997)
1730,"Governess, The (1998)"
1731,Seventh Heaven (Le Septième ciel) (1997)
1732,Roger & Me (1989)
1733,"Purple Rose of Cairo, The (1985)"
1734,Out of the Past (1947)
1735,Doctor Zhivago (1965)
1736,Fanny and Alexander (1982)
1737,"Trip to Bountiful, The (1985)"
1738,Tender Mercies (1983)
1739,And the Band Played On (1993)
1740,"'burbs, The (1989)"
1741,Fandango (1985)
1742,"Night Porter, The (Il Portiere di notte) (1974)"
1743,Mephisto (1981)
1744,Blue Velvet (1986)
1745,"Journey of Natty Gann, The (1985)"
1746,"Jungle Book, The (1967)"
1747,Kidnapped (1960)
1748,Lady and the Tramp (1955)
1749,"Little Mermaid, The (1989)"
1750,"Mighty Ducks, The (1992)"
1751,"Muppet Christmas Carol, The (1992)"
1752,Newsies (1992)
1753,101 Dalmatians (1961)
1754,One Magic Christmas (1985)
1755,Peter Pan (1953)
1756,Popeye (1980)
1757,"Rescuers Down Under, The (1990)"
1758,"Rescuers, The (1977)"
1759,Return from Witch Mountain (1978)
1760,"Return of Jafar, The (1993)"
1761,Return to Oz (1985)
1762,"Rocketeer, The (1991)"
1763,"Shaggy D.A., The (1976)"
1764,Sleeping Beauty (1959)
1765,Something Wicked This Way Comes (1983)
1766,Son of Flubber (1963)
1767,Song of the South (1946)
1768,Splash (1984)
1769,Squanto: A Warrior's Tale (1994)
1770,Steamboat Willie (1940)
1771,Tall Tale (1994)
1772,Tex (1982)
1773,Tron (1982)
1774,Swing Kids (1993)
1775,Halloween: H20 (1998)
1776,L.A. Story (1991)
1777,"Jerk, The (1979)"
1778,Dead Men Don't Wear Plaid (1982)
1779,"Man with Two Brains, The (1983)"
1780,Grand Canyon (1991)
1781,Graveyard Shift (1990)
1782,"Outsiders, The (1983)"
1783,Indiana Jones and the Temple of Doom (1984)
1784,"Lord of the Rings, The (1978)"
1785,Nineteen Eighty-Four (1984)
1786,"Dead Zone, The (1983)"
1787,Maximum Overdrive (1986)
1788,Needful Things (1993)
1789,Cujo (1983)
1790,Children of the Corn (1984)
1791,All Dogs Go to Heaven (1989)
1792,"Addams Family, The (1991)"
1793,Ever After: A Cinderella Story (1998)
1794,Snake Eyes (1998)
1795,Safe Men (1998)
1796,"Saltmen of Tibet, The (1997)"
1797,Atlantic City (1980)
1798,Autumn Sonata (Höstsonaten ) (1978)
1799,Who's Afraid of Virginia Woolf? (1966)
1800,Adventures in Babysitting (1987)
1801,Weird Science (1985)
1802,Doctor Dolittle (1967)
1803,"Nutty Professor, The (1963)"
1804,Charlotte's Web (1973)
1805,Watership Down (1978)
1806,"Secret of NIMH, The (1982)"
1807,"Dark Crystal, The (1982)"
1808,"American Tail, An (1986)"
1809,"American Tail: Fievel Goes West, An (1991)"
1810,Legend (1985)
1811,Sixteen Candles (1984)
1812,Pretty in Pink (1986)
1813,St. Elmo's Fire (1985)
1814,"Clan of the Cave Bear, The (1986)"
1815,House (1986)
1816,House II: The Second Story (1987)
1817,"Gods Must Be Crazy, The (1980)"
1818,"Gods Must Be Crazy II, The (1989)"
1819,Air Bud: Golden Receiver (1998)
1820,"Avengers, The (1998)"
1821,How Stella Got Her Groove Back (1998)
1822,"Slums of Beverly Hills, The (1998)"
1823,"Best Man, The (Il Testimone dello sposo) (1997)"
1824,"Chambermaid on the Titanic, The (1998)"
1825,"Henry: Portrait of a Serial Killer, Part 2 (1996)"
1826,Henry: Portrait of a Serial Killer (1990)
1827,Rosemary's Baby (1968)
1828,"NeverEnding Story, The (1984)"
1829,"NeverEnding Story II: The Next Chapter, The (1990)"
1830,Attack of the Killer Tomatoes! (1980)
1831,Surf Nazis Must Die (1987)
1832,Your Friends and Neighbors (1998)
1833,Return to Paradise (1998)
1834,Blade (1998)
1835,Dance with Me (1998)
1836,Dead Man on Campus (1998)
1837,Wrongfully Accused (1998)
1838,"Next Stop, Wonderland (1998)"
1839,"Navigator: A Mediaeval Odyssey, The (1988)"
1840,Beetlejuice (1988)
1841,Déjà Vu (1997)
1842,Rope (1948)
1843,Family Plot (1976)
1844,Frenzy (1972)
1845,Topaz (1969)
1846,Torn Curtain (1966)
1847,Marnie (1964)
1848,"Wrong Man, The (1956)"
1849,"Man Who Knew Too Much, The (1956)"
1850,"Trouble with Harry, The (1955)"
1851,I Confess (1953)
1852,Strangers on a Train (1951)
1853,Stage Fright (1950)
1854,54 (1998)
1855,I Married A Strange Person (1997)
1856,Why Do Fools Fall In Love? (1998)
1857,"Merry War, A (1997)"
1858,See the Sea (Regarde la mer) (1997)
1859,Willow (1988)
1860,"Untouchables, The (1987)"
1861,Dirty Work (1998)
1862,Knock Off (1998)
1863,Firelight (1997)
1864,Under Capricorn (1949)
1865,"Paradine Case, The (1947)"
1866,Lifeboat (1944)
1867,Shadow of a Doubt (1943)
1868,Saboteur (1942)
1869,Mr. & Mrs. Smith (1941)
1870,Suspicion (1941)
1871,Jamaica Inn (1939)
1872,"Lady Vanishes, The (1938)"
1873,Young and Innocent (1937)
1874,Sabotage (1936)
1875,Secret Agent (1936)
1876,"Man Who Knew Too Much, The (1934)"
1877,Rich and Strange (1932)
1878,Murder! (1930)
1879,Blackmail (1929)
1880,"Lodger, The (1926)"
1881,Rounders (1998)
1882,Cube (1997)
1883,Digging to China (1998)
1884,Let's Talk About Sex (1998)
1885,Simon Birch (1998)
1886,Without Limits (1998)
1887,Seven Beauties (Pasqualino Settebellezze) (1976)
1888,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)
1889,My Bodyguard (1980)
1890,Class (1983)
1891,"Grandview, U.S.A. (1984)"
1892,Broadcast News (1987)
1893,"Allnighter, The (1987)"
1894,Working Girl (1988)
1895,Stars and Bars (1988)
1896,Married to the Mob (1988)
1897,Say Anything... (1989)
1898,My Blue Heaven (1990)
1899,Men Don't Leave (1990)
1900,Hero (1992)
1901,Toys (1992)
1902,Young Doctors in Love (1982)
1903,Parasite (1982)
1904,No Small Affair (1984)
1905,Blame It on Rio (1984)
1906,Wisdom (1986)
1907,One Crazy Summer (1986)
1908,About Last Night... (1986)
1909,"Seventh Sign, The (1988)"
1910,We're No Angels (1989)
1911,Nothing But Trouble (1991)
1912,"Butcher's Wife, The (1991)"
1913,Mortal Thoughts (1991)
1914,"Few Good Men, A (1992)"
1915,Indecent Proposal (1993)
1916,Permanent Midnight (1998)
1917,One True Thing (1998)
1918,Rush Hour (1998)
1919,Six-String Samurai (1998)
1920,"Soldier's Daughter Never Cries, A (1998)"
1921,Ronin (1998)
1922,Urban Legend (1998)
1923,Clay Pigeons (1998)
1924,Monument Ave. (1998)
1925,Pecker (1998)
1926,"Sheltering Sky, The (1990)"
1927,Bandit Queen (1994)
1928,If.... (1968)
1929,"Fiendish Plot of Dr. Fu Manchu, The (1980)"
1930,Them! (1954)
1931,"Thing, The (1982)"
1932,"Player, The (1992)"
1933,Stardust Memories (1980)
1934,Edward Scissorhands (1990)
1935,Overnight Delivery (1996)
1936,Shadrach (1998)
1937,Antz (1998)
1938,"Impostors, The (1998)"
1939,"Night at the Roxbury, A (1998)"
1940,What Dreams May Come (1998)
1941,Strangeland (1998)
1942,"Producers, The (1968)"
1943,History of the World: Part I (1981)
1944,My Cousin Vinny (1992)
1945,Nashville (1975)
1946,Love Is the Devil (1998)
1947,Slam (1998)
1948,Holy Man (1998)
1949,One Tough Cop (1998)
1950,"Mighty, The (1998)"
1951,2010 (1984)
1952,Children of a Lesser God (1986)
1953,"Elephant Man, The (1980)"
1954,Beloved (1998)
1955,Bride of Chucky (1998)
1956,Practical Magic (1998)
1957,"Alarmist, The (1997)"
1958,Happiness (1998)
1959,Apt Pupil (1998)
1960,Pleasantville (1998)
1961,Soldier (1998)
1962,"Cruise, The (1998)"
1963,Life Is Beautiful (La Vita è bella) (1997)
1964,Orgazmo (1997)
1965,Shattered Image (1998)
1966,Tales from the Darkside: The Movie (1990)
1967,Vampires (1998)
1968,American History X (1998)
1969,Hands on a Hard Body (1996)
1970,Living Out Loud (1998)
1971,Belly (1998)
1972,Gods and Monsters (1998)
1973,"Siege, The (1998)"
1974,"Waterboy, The (1998)"
1975,Elizabeth (1998)
1976,Velvet Goldmine (1998)
1977,I Still Know What You Did Last Summer (1998)
1978,I'll Be Home For Christmas (1998)
1979,Meet Joe Black (1998)
1980,Dancing at Lughnasa (1998)
1981,Hard Core Logo (1996)
1982,Runaway Train (1985)
1983,Desert Bloom (1986)
1984,"Stepford Wives, The (1975)"
1985,"Pope of Greenwich Village, The (1984)"
1986,Sid and Nancy (1986)
1987,Mona Lisa (1986)
1988,Heart Condition (1990)
1989,Nights of Cabiria (Le Notti di Cabiria) (1957)
1990,"Big Chill, The (1983)"
1991,Enemy of the State (1998)
1992,"Rugrats Movie, The (1998)"
1993,"Bug's Life, A (1998)"
1994,Celebrity (1998)
1995,Central Station (Central do Brasil) (1998)
1996,Waking Ned Devine (1998)
1997,"Celebration, The (Festen) (1998)"
1998,Pink Flamingos (1972)
1999,Glen or Glenda (1953)
2000,Godzilla (Gojira) (1954)
2001,Godzilla (Gojira) (1984)
2002,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962)
2003,King Kong (1933)
2004,King Kong (1976)
2005,King Kong Lives (1986)
2006,Desperately Seeking Susan (1985)
2007,"Emerald Forest, The (1985)"
2008,Fletch (1985)
2009,Fletch Lives (1989)
2010,Red Sonja (1985)
2011,Gung Ho (1986)
2012,"Money Pit, The (1986)"
2013,"View to a Kill, A (1985)"
2014,Lifeforce (1985)
2015,Police Academy (1984)
2016,Police Academy 2: Their First Assignment (1985)
2017,Police Academy 3: Back in Training (1986)
2018,Police Academy 4: Citizens on Patrol (1987)
2019,Police Academy 5: Assignment: Miami Beach (1988)
2020,Police Academy 6: City Under Siege (1989)
2021,Babe: Pig in the City (1998)
2022,Home Fries (1998)
2023,Jerry Springer: Ringmaster (1998)
2024,Very Bad Things (1998)
2025,Steam: The Turkish Bath (Hamam) (1997)
2026,Psycho (1998)
2027,Little Voice (1998)
2028,"Simple Plan, A (1998)"
2029,Jack Frost (1998)
2030,Star Trek: Insurrection (1998)
2031,"Prince of Egypt, The (1998)"
2032,Rushmore (1998)
2033,Shakespeare in Love (1998)
2034,Mass Appeal (1984)
2035,Miracle on 34th Street (1947)
2036,Santa Claus: The Movie (1985)
2037,Prancer (1989)
2038,Pale Rider (1985)
2039,Rambo: First Blood Part II (1985)
2040,First Blood (1982)
2041,Rambo III (1988)
2042,"Jewel of the Nile, The (1985)"
2043,Romancing the Stone (1984)
2044,Cocoon (1985)
2045,Cocoon: The Return (1988)
2046,Rocky II (1979)
2047,Rocky III (1982)
2048,Rocky IV (1985)
2049,Rocky V (1990)
2050,Clue (1985)
2051,Young Sherlock Holmes (1985)
2052,Violets Are Blue... (1986)
2053,Back to School (1986)
2054,Heartburn (1986)
2055,Nothing in Common (1986)
2056,Extremities (1986)
2057,"Karate Kid, The (1984)"
2058,"Karate Kid, Part II, The (1986)"
2059,"Karate Kid III, The (1989)"
2060,Christmas Vacation (1989)
2061,You've Got Mail (1998)
2062,"General, The (1998)"
2063,"Theory of Flight, The (1998)"
2064,"Thin Red Line, The (1998)"
2065,"Faculty, The (1998)"
2066,Mighty Joe Young (1998)
2067,Mighty Joe Young (1949)
2068,Patch Adams (1998)
2069,Stepmom (1998)
2070,"Civil Action, A (1998)"
2071,Down in the Delta (1998)
2072,Hurlyburly (1998)
2073,Tea with Mussolini (1999)
2074,Wilde (1997)
2075,Affliction (1997)
2076,Another Day in Paradise (1998)
2077,"Hi-Lo Country, The (1998)"
2078,Hilary and Jackie (1998)
2079,Playing by Heart (1998)
2080,24 7: Twenty Four Seven (1997)
2081,At First Sight (1999)
2082,In Dreams (1999)
2083,Varsity Blues (1999)
2084,Virus (1999)
2085,"Garbage Pail Kids Movie, The (1987)"
2086,Howard the Duck (1986)
2087,"Gate, The (1987)"
2088,"Gate II: Trespassers, The (1990)"
2089,"Boy Who Could Fly, The (1986)"
2090,"Fly, The (1958)"
2091,"Fly, The (1986)"
2092,"Fly II, The (1989)"
2093,Running Scared (1986)
2094,Armed and Dangerous (1986)
2095,"Texas Chainsaw Massacre, The (1974)"
2096,"Texas Chainsaw Massacre 2, The (1986)"
2097,Leatherface: Texas Chainsaw Massacre III (1990)
2098,"Return of the Texas Chainsaw Massacre, The (1994)"
2099,Ruthless People (1986)
2100,Trick or Treat (1986)
2101,Deadly Friend (1986)
2102,Belizaire the Cajun (1986)
2103,"Name of the Rose, The (1986)"
2104,Jumpin' Jack Flash (1986)
2105,Peggy Sue Got Married (1986)
2106,Crocodile Dundee (1986)
2107,Crocodile Dundee II (1988)
2108,Tough Guys (1986)
2109,Soul Man (1986)
2110,"Color of Money, The (1986)"
2111,52 Pick-Up (1986)
2112,Heartbreak Ridge (1986)
2113,Firewalker (1986)
2114,Three Amigos! (1986)
2115,Gloria (1999)
2116,My Name Is Joe (1998)
2117,Still Crazy (1998)
2118,"Day of the Beast, The (El Día de la bestia) (1995)"
2119,She's All That (1999)
2120,24-hour Woman (1998)
2121,"Blood, Guts, Bullets and Octane (1998)"
2122,Peeping Tom (1960)
2123,Payback (1999)
2124,Simply Irresistible (1999)
2125,20 Dates (1998)
2126,"Harmonists, The (1997)"
2127,"Last Days, The (1998)"
2128,"Fantastic Planet, The (La Planète sauvage) (1973)"
2129,Blast from the Past (1999)
2130,Message in a Bottle (1999)
2131,My Favorite Martian (1999)
2132,God Said 'Ha!' (1998)
2133,Jawbreaker (1999)
2134,October Sky (1999)
2135,Office Space (1999)
2136,"Apple, The (Sib) (1998)"
2137,200 Cigarettes (1999)
2138,8MM (1999)
2139,"Other Sister, The (1999)"
2140,Breakfast of Champions (1999)
2141,Eight Days a Week (1997)
2142,"Long Goodbye, The (1973)"
2143,"Ballad of Narayama, The (Narayama Bushiko) (1982)"
2144,Pet Sematary (1989)
2145,Pet Sematary II (1992)
2146,Children of the Corn II: The Final Sacrifice (1993)
2147,Children of the Corn III (1994)
2148,Christine (1983)
2149,Night Shift (1982)
2150,House on Haunted Hill (1958)
2151,Airport (1970)
2152,Airport 1975 (1974)
2153,Airport '77 (1977)
2154,Rollercoaster (1977)
2155,"Towering Inferno, The (1974)"
2156,Alligator (1980)
2157,Meteor (1979)
2158,Westworld (1973)
2159,Logan's Run (1976)
2160,Planet of the Apes (1968)
2161,Beneath the Planet of the Apes (1970)
2162,Battle for the Planet of the Apes (1973)
2163,Conquest of the Planet of the Apes (1972)
2164,Escape from the Planet of the Apes (1971)
2165,Avalanche (1978)
2166,Earthquake (1974)
2167,"Concorde: Airport '79, The (1979)"
2168,Beyond the Poseidon Adventure (1979)
2169,Dancemaker (1998)
2170,Analyze This (1999)
2171,"Corruptor, The (1999)"
2172,Cruel Intentions (1999)
2173,"Lock, Stock & Two Smoking Barrels (1998)"
2174,"School of Flesh, The (L' École de la chair) (1998)"
2175,Relax... It's Just Sex (1998)
2176,"Deep End of the Ocean, The (1999)"
2177,"Rage: Carrie 2, The (1999)"
2178,Wing Commander (1999)
2179,"Haunting, The (1963)"
2180,Dead Ringers (1988)
2181,My Boyfriend's Back (1993)
2182,Village of the Damned (1960)
2183,Children of the Damned (1963)
2184,Baby Geniuses (1999)
2185,I Stand Alone (Seul contre tous) (1998)
2186,Forces of Nature (1999)
2187,"King and I, The (1999)"
2188,Ravenous (1999)
2189,True Crime (1999)
2190,Bandits (1997)
2191,"King and I, The (1956)"
2192,Doug's 1st Movie (1999)
2193,EDtv (1999)
2194,"Mod Squad, The (1999)"
2195,Among Giants (1998)
2196,"Walk on the Moon, A (1999)"
2197,"Matrix, The (1999)"
2198,10 Things I Hate About You (1999)
2199,Tango (1998)
2200,"Out-of-Towners, The (1999)"
2201,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)"
2202,Metroland (1997)
2203,Following (1998)
2204,Go (1999)
2205,Never Been Kissed (1999)
2206,Twin Dragons (Shuang long hui) (1992)
2207,Cookie's Fortune (1999)
2208,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)"
2209,"Goodbye, Lover (1999)"
2210,Life (1999)
2211,Friends & Lovers (1999)
2212,Hideous Kinky (1998)
2213,"Monster, The (Il Mostro) (1994)"
2214,Open Your Eyes (Abre los ojos) (1997)
2215,SLC Punk! (1998)
2216,Lost & Found (1999)
2217,Pushing Tin (1999)
2218,Election (1999)
2219,eXistenZ (1999)
2220,Mighty Peking Man (Hsing hsing wang) (1977)
2221,Entrapment (1999)
2222,Idle Hands (1999)
2223,Get Real (1998)
2224,Heaven (1998)
2225,"King of Masks, The (Bian Lian) (1996)"
2226,Three Seasons (1999)
2227,"Winslow Boy, The (1998)"
2228,Mildred Pierce (1945)
2229,Night of the Comet (1984)
2230,Chopping Mall (a.k.a. Killbots) (1986)
2231,My Science Project (1985)
2232,Dick Tracy (1990)
2233,"Mummy, The (1999)"
2234,"Castle, The (1997)"
2235,This Is My Father (1998)
2236,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998)
2237,"Midsummer Night's Dream, A (1999)"
2238,After Life (1998)
2239,Black Mask (Hak hap) (1996)
2240,Edge of Seventeen (1998)
2241,Endurance (1998)
2242,Star Wars: Episode I - The Phantom Menace (1999)
2243,"Love Letter, The (1999)"
2244,Besieged (L' Assedio) (1998)
2245,Frogs for Snakes (1998)
2246,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)"
2247,"Mummy, The (1932)"
2248,"Mummy, The (1959)"
2249,"Mummy's Curse, The (1944)"
2250,"Mummy's Ghost, The (1944)"
2251,"Mummy's Hand, The (1940)"
2252,"Mummy's Tomb, The (1942)"
2253,Mommie Dearest (1981)
2254,Superman (1978)
2255,Superman II (1980)
2256,Superman III (1983)
2257,Superman IV: The Quest for Peace (1987)
2258,Dracula (1931)
2259,Dracula (1958)
2260,House of Dracula (1945)
2261,House of Frankenstein (1944)
2262,Frankenstein (1931)
2263,Son of Frankenstein (1939)
2264,"Ghost of Frankenstein, The (1942)"
2265,Frankenstein Meets the Wolf Man (1943)
2266,"Curse of Frankenstein, The (1957)"
2267,Son of Dracula (1943)
2268,"Wolf Man, The (1941)"
2269,Howling II: Your Sister Is a Werewolf (1985)
2270,Tarantula (1955)
2271,"Rocky Horror Picture Show, The (1975)"
2272,"Flying Saucer, The (1950)"
2273,It Came from Hollywood (1982)
2274,"Thing From Another World, The (1951)"
2275,It Came from Outer Space (1953)
2276,"War of the Worlds, The (1953)"
2277,It Came from Beneath the Sea (1955)
2278,Invasion of the Body Snatchers (1956)
2279,Earth Vs. the Flying Saucers (1956)
2280,It Conquered the World (1956)
2281,"Mole People, The (1956)"
2282,Swamp Thing (1982)
2283,Pork Chop Hill (1959)
2284,"Run Silent, Run Deep (1958)"
2285,Notting Hill (1999)
2286,"Thirteenth Floor, The (1999)"
2287,Eternity and a Day (Mia eoniotita ke mia mera ) (1998)
2288,"Loss of Sexual Innocence, The (1999)"
2289,Twice Upon a Yesterday (1998)
2290,Instinct (1999)
2291,Buena Vista Social Club (1999)
2292,Desert Blue (1999)
2293,Finding North (1999)
2294,Free Enterprise (1998)
2295,Limbo (1999)
2296,Austin Powers: The Spy Who Shagged Me (1999)
2297,"Red Violin, The (Le Violon rouge) (1998)"
2298,Tarzan (1999)
2299,"General's Daughter, The (1999)"
2300,Get Bruce (1999)
2301,"Ideal Husband, An (1999)"
2302,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)"
2303,Run Lola Run (Lola rennt) (1998)
2304,Trekkies (1997)
2305,Big Daddy (1999)
2306,"Boys, The (1997)"
2307,"Dinner Game, The (Le Dîner de cons) (1998)"
2308,My Son the Fanatic (1998)
2309,Arachnophobia (1990)
2310,"South Park: Bigger, Longer and Uncut (1999)"
2311,Wild Wild West (1999)
2312,Summer of Sam (1999)
2313,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)"
2314,"Late August, Early September (Fin août, début septembre) (1998)"
2315,American Pie (1999)
2316,Arlington Road (1999)
2317,"Autumn Tale, An (Conte d'automne) (1998)"
2318,Muppets From Space (1999)
2319,"Blair Witch Project, The (1999)"
2320,My Life So Far (1999)
2321,Eyes Wide Shut (1999)
2322,Lake Placid (1999)
2323,"Wood, The (1999)"
2324,"Velocity of Gary, The (1998)"
2325,Ghostbusters (1984)
2326,Ghostbusters II (1989)
2327,Drop Dead Gorgeous (1999)
2328,"Haunting, The (1999)"
2329,Inspector Gadget (1999)
2330,Trick (1999)
2331,Deep Blue Sea (1999)
2332,Mystery Men (1999)
2333,Runaway Bride (1999)
2334,Twin Falls Idaho (1999)
2335,"Killing, The (1956)"
2336,Killer's Kiss (1955)
2337,Spartacus (1960)
2338,Lolita (1962)
2339,Barry Lyndon (1975)
2340,"400 Blows, The (Les Quatre cents coups) (1959)"
2341,Jules and Jim (Jules et Jim) (1961)
2342,Vibes (1988)
2343,"Mosquito Coast, The (1986)"
2344,"Golden Child, The (1986)"
2345,Brighton Beach Memoirs (1986)
2346,Assassination (1987)
2347,Crimes of the Heart (1986)
2348,"Color Purple, The (1985)"
2349,"Kindred, The (1986)"
2350,No Mercy (1986)
2351,Native Son (1986)
2352,Otello (1986)
2353,"Mission, The (1986)"
2354,Little Shop of Horrors (1986)
2355,"Little Shop of Horrors, The (1960)"
2356,Allan Quartermain and the Lost City of Gold (1987)
2357,"Morning After, The (1986)"
2358,Radio Days (1987)
2359,From the Hip (1987)
2360,Outrageous Fortune (1987)
2361,"Bedroom Window, The (1987)"
2362,Deadtime Stories (1987)
2363,Light of Day (1987)
2364,Wanted: Dead or Alive (1987)
2365,Frances (1982)
2366,Plenty (1985)
2367,Dick (1999)
2368,"Gambler, The (A Játékos) (1997)"
2369,"Iron Giant, The (1999)"
2370,"Sixth Sense, The (1999)"
2371,"Thomas Crown Affair, The (1999)"
2372,"Thomas Crown Affair, The (1968)"
2373,"Acid House, The (1998)"
2374,"Adventures of Sebastian Cole, The (1998)"
2375,Illuminata (1998)
2376,Stiff Upper Lips (1998)
2377,"Yards, The (1999)"
2378,Bowfinger (1999)
2379,Brokedown Palace (1999)
2380,Detroit Rock City (1999)
2381,Alice and Martin (Alice et Martin) (1998)
2382,Better Than Chocolate (1999)
2383,Head On (1998)
2384,"Marcello Mastroianni: I Remember Yes, I Remember (1997)"
2385,Cobra (1925)
2386,Never Talk to Strangers (1995)
2387,Heaven Can Wait (1978)
2388,"Raven, The (1963)"
2389,"Tingler, The (1959)"
2390,Pit and the Pendulum (1961)
2391,"Tomb of Ligeia, The (1965)"
2392,"Masque of the Red Death, The (1964)"
2393,Tales of Terror (1962)
2394,Haunted Honeymoon (1986)
2395,Cat's Eye (1985)
2396,And Now for Something Completely Different (1971)
2397,Damien: Omen II (1978)
2398,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)"
2399,Airplane! (1980)
2400,Airplane II: The Sequel (1982)
2401,"American Werewolf in Paris, An (1997)"
2402,European Vacation (1985)
2403,Vacation (1983)
2404,Funny Farm (1988)
2405,Big (1988)
2406,Problem Child (1990)
2407,Problem Child 2 (1991)
2408,Little Nemo: Adventures in Slumberland (1992)
2409,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997)
2410,Tequila Sunrise (1988)
2411,"Pelican Brief, The (1993)"
2412,"Christmas Story, A (1983)"
2413,Mickey Blue Eyes (1999)
2414,Teaching Mrs. Tingle (1999)
2415,Universal Soldier: The Return (1999)
2416,Universal Soldier (1992)
2417,Love Stinks (1999)
2418,Perfect Blue (1997)
2419,In Too Deep (1999)
2420,"Source, The (1999)"
2421,"Bat, The (1959)"
2422,Iron Eagle (1986)
2423,Iron Eagle II (1988)
2424,Aces: Iron Eagle III (1992)
2425,Iron Eagle IV (1995)
2426,Three Days of the Condor (1975)
2427,Hamlet (1964)
2428,Medicine Man (1992)
2429,On the Ropes (1999)
2430,"13th Warrior, The (1999)"
2431,"Astronaut's Wife, The (1999)"
2432,Dudley Do-Right (1999)
2433,"Muse, The (1999)"
2434,Cabaret Balkan (Bure Baruta) (1998)
2435,"Dog of Flanders, A (1999)"
2436,Lucie Aubrac (1997)
2437,"Very Thought of You, The (1998)"
2438,Chill Factor (1999)
2439,Outside Providence (1999)
2440,Bedrooms & Hallways (1998)
2441,West Beirut (West Beyrouth) (1998)
2442,Stigmata (1999)
2443,Stir of Echoes (1999)
2444,Best Laid Plans (1999)
2445,"Black Cat, White Cat (Crna macka, beli macor) (1998)"
2446,"Minus Man, The (1999)"
2447,"Adventures of Milo and Otis, The (1986)"
2448,Only Angels Have Wings (1939)
2449,Othello (1952)
2450,Queens Logic (1991)
2451,Public Access (1993)
2452,Saturn 3 (1979)
2453,"Soldier's Story, A (1984)"
2454,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)"
2455,Don't Look in the Basement! (1973)
2456,Nightmares (1983)
2457,I Saw What You Did (1965)
2458,Yellow Submarine (1968)
2459,American Beauty (1999)
2460,Stop Making Sense (1984)
2461,Blue Streak (1999)
2462,For Love of the Game (1999)
2463,Caligula (1980)
2464,"Hard Day's Night, A (1964)"
2465,Splendor (1999)
2466,Sugar Town (1999)
2467,"Buddy Holly Story, The (1978)"
2468,Fright Night (1985)
2469,Fright Night Part II (1989)
2470,Barefoot in the Park (1967)
2471,Deliverance (1972)
2472,Excalibur (1981)
2473,Lulu on the Bridge (1998)
2474,"Pajama Game, The (1957)"
2475,Sommersby (1993)
2476,Thumbelina (1994)
2477,Tommy (1975)
2478,Hell Night (1981)
2479,Operation Condor (Feiying gaiwak) (1990)
2480,Operation Condor 2 (Longxiong hudi) (1990)
2481,Double Jeopardy (1999)
2482,Jakob the Liar (1999)
2483,Mumford (1999)
2484,Dog Park (1998)
2485,Guinevere (1999)
2486,"Adventures of Elmo in Grouchland, The (1999)"
2487,Drive Me Crazy (1999)
2488,"Mystery, Alaska (1999)"
2489,Three Kings (1999)
2490,"Happy, Texas (1999)"
2491,New Rose Hotel (1998)
2492,Plunkett & MaCleane (1999)
2493,Romance (1999)
2494,Alvarez Kelly (1966)
2495,And the Ship Sails On (E la nave va) (1984)
2496,"Dark Half, The (1993)"
2497,Gulliver's Travels (1939)
2498,Monkey Shines (1988)
2499,Phantasm (1979)
2500,Psycho II (1983)
2501,Psycho III (1986)
2502,Rain (1932)
2503,Sanjuro (1962)
2504,Random Hearts (1999)
2505,Superstar (1999)
2506,Boys Don't Cry (1999)
2507,"Grandfather, The (El Abuelo) (1998)"
2508,"Limey, The (1999)"
2509,"Mating Habits of the Earthbound Human, The (1998)"
2510,Molly (1999)
2511,Risky Business (1983)
2512,Total Recall (1990)
2513,Body Heat (1981)
2514,Ferris Bueller's Day Off (1986)
2515,Year of Living Dangerously (1982)
2516,Children of Paradise (Les enfants du paradis) (1945)
2517,High Plains Drifter (1972)
2518,Hang 'em High (1967)
2519,Citizen's Band (a.k.a. Handle with Care) (1977)
2520,Drunken Master (Zui quan) (1979)
2521,"Conformist, The (Il Conformista) (1970)"
2522,Hairspray (1988)
2523,Brief Encounter (1946)
2524,"Razor's Edge, The (1984)"
2525,Reds (1981)
2526,Return with Honor (1998)
2527,Time of the Gypsies (Dom za vesanje) (1989)
2528,Days of Heaven (1978)
